address,amenities,attraction,num_avg,num_bad,num_excellent,num_good,num_poor,page_link,rating,restaurant,title,total_reviews,walking_grade
"201 W 95th St, New York City, NY 10025-6305","Free High Speed Internet (WiFi),Free internet,Wifi,Internet",10,5,3,0,2,0,https://www.tripadvisor.com/Hotel_Review-g60763-d1870778-Reviews-Westside_Pearl-New_York_City_New_York.html,2.5,121,Westside Pearl,10 reviews,100
"560 W 173rd St, New York City, NY 10032-1753",,8,1,1,0,0,0,https://www.tripadvisor.com/Hotel_Review-g60763-d1776438-Reviews-Pied_A_Terre_on_Washington_Heights-New_York_City_New_York.html,2.0,187,Pied-A-Terre on Washington Heights,2 reviews,78
"354 W 39th St, New York City, NY 10018-1402",,110,0,1,1,2,0,https://www.tripadvisor.com/Hotel_Review-g60763-d645836-Reviews-Times_Square_Beds-New_York_City_New_York.html,3.5,393,Times Square Beds,4 reviews,100
"201 W 95th St, New York City, NY 10025-6305",,10,8,8,6,13,3,https://www.tripadvisor.com/Hotel_Review-g60763-d650532-Reviews-Jazz_on_the_City_Hostel-New_York_City_New_York.html,3.0,121,Jazz on the City Hostel,38 reviews,100
"11 Waverly Pl Greenwich Village, New York City, NY 10003-6722",,102,2,2,0,3,2,https://www.tripadvisor.com/Hotel_Review-g60763-d2194552-Reviews-Village_Apartments-New_York_City_New_York.html,2.5,313,Village Apartments,9 reviews,100
"345 W 86th St, New York City, NY 10024-3113",,11,27,31,9,18,13,https://www.tripadvisor.com/Hotel_Review-g60763-d549761-Reviews-Dexter_House_Hostel-New_York_City_New_York.html,2.5,56,Dexter House Hostel,98 reviews,94
"301 W 55th St, New York City, NY 10019-4532",,107,1,2,0,1,0,https://www.tripadvisor.com/Hotel_Review-g60763-d653810-Reviews-Eden_House_Apartment-New_York_City_New_York.html,2.5,437,Eden House Apartment,4 reviews,100
"310 E 55th St, New York City, NY 10022-8303","Free High Speed Internet (WiFi),Free internet,Wifi,Internet,Pets Allowed ( Dog / Pet Friendly ),Shuttle bus service,Non-smoking hotel,Air conditioning,Kitchenette,Microwave,Refrigerator,Non-smoking rooms,Suites,Family rooms",39,1,0,27,20,0,https://www.tripadvisor.com/Hotel_Review-g60763-d1219095-Reviews-Midtown_East_Residence_by_Globe_Quarters-New_York_City_New_York.html,4.5,346,Midtown East Residence by Globe Quarters,48 reviews,100
"306 W 94th St, New York City, NY 10025-6828","Street parking,Free High Speed Internet (WiFi),Vending machine,Bicycle rental,Business Center with Internet Access,Fax / photocopying,Baggage storage,Non-smoking hotel,Free internet,Wifi,Public wifi,Internet,Shared kitchen,Shared lounge / TV area,ATM on site,24-hour front desk,Private check-in / check-out,Air conditioning,Desk,Housekeeping,Telephone,Refrigerator,Flatscreen TV,iPod docking station,Bath / shower,Iron,Wake-up service / alarm clock,Hair dryer,Non-smoking rooms,Family rooms",9,72,50,63,152,19,https://www.tripadvisor.com/Hotel_Review-g60763-d649058-Reviews-Hotel_Alexander-New_York_City_New_York.html,3.5,94,Hotel Alexander,356 reviews,100
"154th Street, New York City, NY 10032","Free High Speed Internet (WiFi),Free internet,Wifi,Internet,Free breakfast,Non-smoking hotel,Air conditioning,Seating area,Clothes rack,Iron,Coffee / tea maker,Refrigerator,Complimentary toiletries,Hair dryer,Wake-up service / alarm clock,Kitchenware,Non-smoking rooms,Family rooms",3,13,7,40,36,4,https://www.tripadvisor.com/Hotel_Review-g60763-d1207461-Reviews-Saint_Nicholas_Inn-New_York_City_New_York.html,4.0,35,Saint Nicholas Inn,100 reviews,84
"18 E 93rd St Between 5th Ave. and Madison Ave., New York City, NY 10128-0634","Free High Speed Internet (WiFi),Free internet,Wifi,Internet,Non-smoking hotel,Kitchenette,Microwave,Refrigerator,Flatscreen TV,Suites",15,17,12,80,61,19,https://www.tripadvisor.com/Hotel_Review-g60763-d313346-Reviews-Stay_the_Night_Bed_Breakfast-New_York_City_New_York.html,4.0,65,Stay the Night Bed & Breakfast,189 reviews,100
"440 W 41st St, New York City, NY 10036-6815","Free High Speed Internet (WiFi),Free internet,Wifi,Internet,Concierge,Non-smoking hotel,Laundry service,Self-serve laundry,Air conditioning,Kitchenette,Refrigerator,Flatscreen TV,Non-smoking rooms,Suites",84,74,29,78,168,31,https://www.tripadvisor.com/Hotel_Review-g60763-d1893423-Reviews-Metro_Apartments-New_York_City_New_York.html,3.5,360,Metro Apartments,380 reviews,100
"248 Lenox Avenue Malcolm X Blvd, New York City, NY 10027-5543","Free High Speed Internet (WiFi),Free internet,Wifi,Public wifi,Paid internet,Internet,Baggage storage,Non-smoking hotel,Air conditioning,Desk,Iron,Coffee / tea maker,Kitchenette,DVD / CD player,Bath / shower,Hair dryer,Microwave,Refrigerator,Non-smoking rooms",13,21,8,59,38,9,https://www.tripadvisor.com/Hotel_Review-g60763-d1179077-Reviews-The_International_Cozy_Inn-New_York_City_New_York.html,4.0,70,The International Cozy Inn,135 reviews,98
"38 E 4th St, New York City, NY 10003-7008","Free High Speed Internet (WiFi),Babysitting,Children Activities (Kid / Family Friendly),Airport transportation,Concierge,Non-smoking hotel,Dry cleaning,Laundry service,Free internet,Wifi,Public wifi,Internet,Air conditioning,Room service,Kitchenette,Refrigerator,Non-smoking rooms,Smoking rooms available",137,5,0,24,19,0,https://www.tripadvisor.com/Hotel_Review-g60763-d655870-Reviews-Lafayette_House-New_York_City_New_York.html,4.5,408,Lafayette House,48 reviews,100
"9 W 26th St, New York City, NY 10010-1003","Free High Speed Internet (WiFi),Free internet,Wifi,Bar / lounge,Restaurant,Breakfast available,Evening entertainment,Non-smoking hotel,Public wifi,Internet,Air conditioning,Housekeeping,Flatscreen TV,Non-smoking rooms",103,125,84,324,274,59,https://www.tripadvisor.com/Hotel_Review-g60763-d1563892-Reviews-Flatiron_Hotel-New_York_City_New_York.html,4.0,457,Flatiron Hotel,866 reviews,100
"3 Mitchell Pl, New York City, NY 10017-1800","Valet parking,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Bar / lounge,Pets Allowed ( Dog / Pet Friendly ),Business Center with Internet Access,Concierge,Non-smoking hotel,Free internet,Wifi,Internet,Shared lounge / TV area,24-hour front desk,Dry cleaning,Laundry service,Self-serve laundry,Air conditioning,Iron,Kitchenette,Microwave,Refrigerator,Kitchenware,Non-smoking rooms,Family rooms",24,3,6,33,17,5,https://www.tripadvisor.com/Hotel_Review-g60763-d11775683-Reviews-Beekman_Tower-New_York_City_New_York.html,4.0,204,Beekman Tower,64 reviews,100
"62 Madison Ave At 27th Street, New York City, NY 10016-8704","Paid public parking nearby,Free High Speed Internet (WiFi),Coffee shop,Bicycle rental,Taxi service,Baggage storage,Non-smoking hotel,24-hour front desk,Valet parking,Parking garage,Parking,Free internet,Wifi,Public wifi,Internet,Breakfast available,ATM on site,Express check-in / check-out,Bathrobes,Air conditioning,Safe,Telephone,Iron,Coffee / tea maker,Flatscreen TV,Bath / shower,Laptop safe,iPod docking station,Complimentary toiletries,Hair dryer,Non-smoking rooms",84,170,65,294,359,72,https://www.tripadvisor.com/Hotel_Review-g60763-d1477775-Reviews-The_Mave_Hotel-New_York_City_New_York.html,4.0,520,The Mave Hotel,960 reviews,100
"West 123rd Street, New York City, NY","Free High Speed Internet (WiFi),Free internet,Wifi,Internet,Non-smoking hotel,Non-smoking rooms",17,17,8,99,45,4,https://www.tripadvisor.com/Hotel_Review-g60763-d1529897-Reviews-La_Sienna-New_York_City_New_York.html,4.5,70,La Sienna,173 reviews,94
"417 E 57th St, New York City, NY 10022-3018","Free High Speed Internet (WiFi),Free internet,Wifi,Fitness Center with Gym / Workout Room,Pets Allowed ( Dog / Pet Friendly ),Concierge,Non-smoking hotel,Self-serve laundry,Public wifi,Internet,Air conditioning,Kitchenette,Microwave,Refrigerator,Non-smoking rooms,Suites,Family rooms",23,4,1,53,15,2,https://www.tripadvisor.com/Hotel_Review-g60763-d1733337-Reviews-Sutton_Court_Hotel_Residences-New_York_City_New_York.html,4.5,152,Sutton Court Hotel Residences,75 reviews,100
"103 E 29th St, New York City, NY 10016-8001","Free High Speed Internet (WiFi),Free internet,Wifi,Internet,Non-smoking hotel,Air conditioning,Flatscreen TV,Non-smoking rooms,Family rooms",58,137,25,159,307,39,https://www.tripadvisor.com/Hotel_Review-g60763-d93364-Reviews-Hotel_Deauville-New_York_City_New_York.html,4.0,483,Hotel Deauville,667 reviews,100
"460 W 141st St (between Amsterdam Ave and Convent Ave), New York City, NY 10031-6234","Free High Speed Internet (WiFi),Free internet,Wifi,Internet,Non-smoking rooms,Family rooms",5,32,49,214,153,17,https://www.tripadvisor.com/Hotel_Review-g60763-d609346-Reviews-Candy_Hill_Harlem-New_York_City_New_York.html,4.0,95,Candy Hill Harlem,465 reviews,88
"888 Sixth Avenue, New York City, NY 10001-3502","Free High Speed Internet (WiFi),Free internet,Wifi,Fitness Center with Gym / Workout Room,Pets Allowed ( Dog / Pet Friendly ),Concierge,Non-smoking hotel,Self-serve laundry,Internet,Air conditioning,Sofa,Telephone,Iron,Coffee / tea maker,Kitchenette,DVD / CD player,Complimentary toiletries,Wake-up service / alarm clock,Dishwasher,Microwave,Refrigerator,Kitchenware,Hair dryer,Non-smoking rooms,Suites",107,1,1,40,18,0,https://www.tripadvisor.com/Hotel_Review-g60763-d1146072-Reviews-Oakwood_at_6th_Avenue-New_York_City_New_York.html,4.5,528,Oakwood at 6th Avenue,60 reviews,100
"115 W 119th St, New York City, NY 10026-1307","Free High Speed Internet (WiFi),Free internet,Wifi,Public wifi,Internet,Bicycle rental,Children Activities (Kid / Family Friendly),Air conditioning,Clothes rack,Iron,Coffee / tea maker,Microwave,Flatscreen TV,Bath / shower,Complimentary toiletries,Refrigerator,Hair dryer,Non-smoking rooms,Suites,Family rooms",22,0,0,44,9,0,https://www.tripadvisor.com/Hotel_Review-g60763-d5971904-Reviews-West_119th_B_B-New_York_City_New_York.html,5.0,81,West 119th B&B,53 reviews,97
"206 E 20th Street, New York City, NY 10003-1802","Free High Speed Internet (WiFi),Bar / lounge,Babysitting,Children Activities (Kid / Family Friendly),Airport transportation,Baggage storage,Non-smoking hotel,Clothes dryer,Free internet,Wifi,Public wifi,Internet,Self-serve laundry,Soundproof rooms,Air conditioning,Desk,Safe,Seating area,Coffee / tea maker,Kitchenette,Bath / shower,Sofa,Clothes rack,Iron,Dishwasher,Microwave,Refrigerator,Kitchenware,Complimentary toiletries,Hair dryer,Non-smoking rooms,Family rooms",51,1,0,37,0,0,https://www.tripadvisor.com/Hotel_Review-g60763-d13131999-Reviews-Gramercy_Townhouse_by_Sudha-New_York_City_New_York.html,5.0,284,Gramercy Townhouse by Sudha,38 reviews,100
"225 East 17th Street, New York City, NY 10003-3699","Free High Speed Internet (WiFi),Free internet,Wifi,Internet,Non-smoking hotel,Air conditioning,Safe,Non-smoking rooms,Family rooms",51,236,59,315,690,55,https://www.tripadvisor.com/Hotel_Review-g60763-d93379-Reviews-Hotel_17-New_York_City_New_York.html,4.0,281,Hotel 17,"1,355 reviews",100
"301 Park Avenue, New York City, NY 10022-6844","Parking,Free internet,Fitness Center with Gym / Workout Room,Bar / lounge,Babysitting,Car hire,Business Center with Internet Access,Conference facilities,Wifi,Public wifi,Paid wifi,Paid internet,Internet,Sauna,Restaurant,Breakfast available,Breakfast buffet,Banquet room,Meeting rooms,Spa,Baggage storage,Concierge,Currency exchange,Non-smoking hotel,Butler service,Dry cleaning,Laundry service,Air conditioning,Housekeeping,Room service,Safe,Minibar,Flatscreen TV,Non-smoking rooms,Suites",90,"2,079",589,"4,682","3,156","1,077",https://www.tripadvisor.com/Hotel_Review-g60763-d93618-Reviews-Waldorf_Astoria_New_York-New_York_City_New_York.html,4.0,440,Waldorf Astoria New York,"11,582 reviews",100
"149 E 39th St, New York City, NY 10016-0913","Paid public parking nearby,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Vending machine,Tennis court,Meeting rooms,Fax / photocopying,Baggage storage,Parking,Free internet,Wifi,Internet,Concierge,Newspaper,Non-smoking hotel,24-hour front desk,Laundry service,Self-serve laundry,Ironing service,Air conditioning,Room service,Safe,Kitchenette,Microwave,Refrigerator,Flatscreen TV,Non-smoking rooms,Suites,Family rooms",50,99,16,197,330,35,https://www.tripadvisor.com/Hotel_Review-g60763-d93489-Reviews-Murray_Hill_East_Suites-New_York_City_New_York.html,4.0,393,Murray Hill East Suites,677 reviews,100
"343 W 122nd St, New York City, NY 10027-5101","Free High Speed Internet (WiFi),Free internet,Wifi,Public wifi,Internet,Concierge,Non-smoking hotel,Air conditioning,Flatscreen TV,Non-smoking rooms",13,5,3,80,35,4,https://www.tripadvisor.com/Hotel_Review-g60763-d1930621-Reviews-Harlem_Grand-New_York_City_New_York.html,4.5,76,Harlem Grand,127 reviews,95
"242 W 123rd St, New York City, NY 10027-5428","Free High Speed Internet (WiFi),Free internet,Wifi,Internet,Non-smoking hotel,Non-smoking rooms",18,14,6,120,57,8,https://www.tripadvisor.com/Hotel_Review-g60763-d504803-Reviews-The_Harlem_Flophouse-New_York_City_New_York.html,4.5,76,The Harlem Flophouse,205 reviews,97
"5 Allen St, New York City, NY 10002-5301","Free High Speed Internet (WiFi),Free internet,Wifi,Public wifi,Internet,Breakfast buffet,Children Activities (Kid / Family Friendly),Non-smoking hotel,Air conditioning,Flatscreen TV,Non-smoking rooms",46,79,10,307,296,14,https://www.tripadvisor.com/Hotel_Review-g60763-d10751680-Reviews-Hotel_Richland_New_York-New_York_City_New_York.html,4.0,345,Hotel Richland New York,706 reviews,100
"29 - 35 Ninth Avenue, New York City, NY 10014","Free High Speed Internet (WiFi),Pool,Fitness Center with Gym / Workout Room,Bar / lounge,Meeting rooms,Spa,Rooftop terrace,Concierge,Free internet,Wifi,Internet,Rooftop pool,Restaurant,Poolside bar,Rooftop bar,Non-smoking hotel,Dry cleaning,Laundry service,Air conditioning,Room service,Minibar,Flatscreen TV,Non-smoking rooms,Suites",71,22,7,193,51,14,https://www.tripadvisor.com/Hotel_Review-g60763-d313862-Reviews-Soho_House_New_York-New_York_City_New_York.html,4.5,265,Soho House New York,287 reviews,100
"131 W 23rd St, New York City, NY 10011-2431","Free High Speed Internet (WiFi),Free internet,Free breakfast,Breakfast available,Fax / photocopying,Non-smoking hotel,Express check-in / check-out,Private check-in / check-out,Wifi,Public wifi,Internet,Air conditioning,Desk,Housekeeping,Seating area,Iron,Hair dryer,Non-smoking rooms,Suites,Family rooms",87,21,10,310,88,14,https://www.tripadvisor.com/Hotel_Review-g60763-d118718-Reviews-The_Townhouse_Inn_of_Chelsea-New_York_City_New_York.html,4.5,378,The Townhouse Inn of Chelsea,443 reviews,100
"242 W 76th St, New York City, NY 10023-8232","Paid public parking nearby,Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Business Center with Internet Access,Fax / photocopying,Baggage storage,Newspaper,24-hour front desk,Free internet,Wifi,Public wifi,Internet,Non-smoking hotel,Laundry service,Air conditioning,Housekeeping,Kitchenette,Microwave,Refrigerator,Flatscreen TV,Non-smoking rooms,Suites",33,139,50,452,516,38,https://www.tripadvisor.com/Hotel_Review-g60763-d121987-Reviews-The_Milburn_Hotel-New_York_City_New_York.html,4.0,154,The Milburn Hotel,"1,195 reviews",100
"74 W 120th St Harlem, New York City, NY 10027-6308","Free High Speed Internet (WiFi),Free internet,Wifi,Public wifi,Internet,Free breakfast,Non-smoking hotel,Air conditioning,Non-smoking rooms",17,1,2,155,34,0,https://www.tripadvisor.com/Hotel_Review-g60763-d2359244-Reviews-Heart_of_Harlem-New_York_City_New_York.html,5.0,74,Heart of Harlem,192 reviews,96
"1335 Avenue of the Americas 44th Floor, New York City, NY 10019-6012","Free High Speed Internet (WiFi),Free internet,Fitness Center with Gym / Workout Room,Bar / lounge,Restaurant,Business Center with Internet Access,Meeting rooms,Laundry service,Internet,Air conditioning,Room service,Flatscreen TV,Non-smoking rooms,Suites",145,8,1,122,25,3,https://www.tripadvisor.com/Hotel_Review-g60763-d14013137-Reviews-The_Residences_by_Hilton_Club-New_York_City_New_York.html,4.5,473,The Residences by Hilton Club,159 reviews,100
"West 120th Street between Lenox and Fifth Avenues, New York City, NY 10027","Free High Speed Internet (WiFi),Free internet,Wifi,Public wifi,Internet,Non-smoking hotel,Air conditioning,Housekeeping,Flatscreen TV,Non-smoking rooms",16,38,12,362,217,7,https://www.tripadvisor.com/Hotel_Review-g60763-d207996-Reviews-Soul_Food_Mont_Morris-New_York_City_New_York.html,4.5,76,Soul Food Mont Morris,636 reviews,97
"Fifth Avenue at West 121st Street, New York City, NY 10027",,124,0,0,1,0,0,https://www.tripadvisor.com/Hotel_Review-g60763-d17551923-Reviews-Manhattan_Guest_Suites-New_York_City_New_York.html,5.0,562,Manhattan Guest Suites,1 review,100
"102 Greenwich St, New York City, NY 10006-1801","Free High Speed Internet (WiFi),Free internet,Table tennis,Business Center with Internet Access,Baggage storage,Concierge,Non-smoking hotel,24-hour front desk,Wifi,Public wifi,Internet,Sun terrace,Air conditioning,Housekeeping,Private balcony,Kitchenette,Microwave,Refrigerator,Flatscreen TV,Non-smoking rooms",54,29,22,19,29,20,https://www.tripadvisor.com/Hotel_Review-g60763-d8785615-Reviews-RIFF_Downtown-New_York_City_New_York.html,3.0,247,RIFF Downtown,119 reviews,100
"15 Park Row, New York City, NY 10038-2301","Free High Speed Internet (WiFi),Fitness Center with Gym / Workout Room,Pets Allowed ( Dog / Pet Friendly ),Non-smoking hotel,Seating area,Telephone,Iron,Wake-up service / alarm clock,Kitchenette,Dishwasher,DVD / CD player,Bath / shower,Microwave,Refrigerator,Kitchenware,Complimentary toiletries,Hair dryer,Non-smoking rooms,Suites,Family rooms",65,1,0,0,0,0,https://www.tripadvisor.com/Hotel_Review-g60763-d658359-Reviews-Churchill_at_15_Park_Row-New_York_City_New_York.html,3.0,332,Churchill at 15 Park Row,1 review,100
"70 West 45th Street, Times Square, New York City, NY 10019",Kitchenette,209,1,5,6,1,0,https://www.tripadvisor.com/Hotel_Review-g60763-d6728350-Reviews-Times_Square_Towers-New_York_City_New_York.html,3.0,495,Times Square Towers,13 reviews,100
"144 W 120th St, New York City, NY 10027-6401","Free High Speed Internet (WiFi),Free internet,Wifi,Public wifi,Internet,Non-smoking hotel,Shared kitchen,Air conditioning,Desk,Seating area,Iron,Kitchenette,Microwave,Refrigerator,DVD / CD player,Kitchenware,Non-smoking rooms",22,3,4,7,9,1,https://www.tripadvisor.com/Hotel_Review-g60763-d1082216-Reviews-Harlem_144_Guest_House-New_York_City_New_York.html,3.5,95,Harlem 144 Guest House,24 reviews,99
"777 Avenue of the Americas, New York City, NY 10001-6318","Fitness Center with Gym / Workout Room,Restaurant,Concierge,Laundry service,Air conditioning,Seating area,Sofa,Telephone,Coffee / tea maker,Kitchenette,DVD / CD player,Complimentary toiletries,Wake-up service / alarm clock,Dishwasher,Microwave,Refrigerator,Kitchenware,Hair dryer,Family rooms",107,0,0,3,1,0,https://www.tripadvisor.com/Hotel_Review-g60763-d268217-Reviews-Oakwood_at_777_6th_Avenue-New_York_City_New_York.html,5.0,402,Oakwood at 777 6th Avenue,4 reviews,100
"305 W 50th St, New York City, NY 10019-8400","Free High Speed Internet (WiFi),Free internet,Fitness Center with Gym / Workout Room,Concierge,Non-smoking hotel,Dry cleaning,Laundry service,Self-serve laundry,Wifi,Internet,Air conditioning,Sofa,Telephone,Iron,Wake-up service / alarm clock,Coffee / tea maker,Kitchenette,Flatscreen TV,Dishwasher,Microwave,Refrigerator,Kitchenware,Non-smoking rooms,Suites,Family rooms",187,1,0,0,0,0,https://www.tripadvisor.com/Hotel_Review-g60763-d268218-Reviews-Oakwood_at_Longacre_House-New_York_City_New_York.html,3.0,576,Oakwood at Longacre House,1 review,100
"210 E 47th St, New York City, NY 10017-2108","Free High Speed Internet (WiFi),Free internet,Wifi,Paid internet,Internet,Concierge,Non-smoking hotel,Laundry service,Kitchenette,Refrigerator,Non-smoking rooms",58,3,0,0,7,1,https://www.tripadvisor.com/Hotel_Review-g60763-d1199530-Reviews-Oxbridge_Midtown_East_Apartments-New_York_City_New_York.html,3.5,429,Oxbridge Midtown East Apartments,11 reviews,100
"112 Central Park S, New York City, NY 10019-1503",,72,0,0,3,2,0,https://www.tripadvisor.com/Hotel_Review-g60763-d1161789-Reviews-Inter_Continental_Central_Park_South_New_York-New_York_City_New_York.html,4.5,264,Inter-Continental Central Park South New York,5 reviews,100
"31st Street & Broadway, New York City, NY 10001",,104,1,0,0,0,0,https://www.tripadvisor.com/Hotel_Review-g60763-d15517438-Reviews-Manhattan_Studio_Apartments-New_York_City_New_York.html,3.0,466,Manhattan Studio Apartments,1 review,100
